canton_name,hospital,Hospital_type,Number_of_outpatient_consultations,"Number_of_care_days_(inpatient,_without_discharge_day",Number_of_healthy_newborns_(inpatient_treatment),Number_of_operating_rooms,Number_of_delivery_rooms,MRI,CT,PET,CC,LB,Lito,Angio,Dia,Physicians,physicians in training,Nursing staff,Other medical personnel,Total staff,"MRI, outpatient","MRI, inpatient","CT, outpatient","CT, inpatient","Angiography, outpatient","Angiography, inpatient","Dialysis, outpatient","Dialysis, inpatient",City,lat,lng
St. Gallen,Kliniken Valens,Rehabilitation clinic,28808.0,78228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.62,16.52,202.44,121.93,580.13,,,,,,,,,Valens,,
St. Gallen,Oberwaid AG Kurhotel & Privatklinik,Rehabilitation clinic,10396.0,19295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.01,0.25,15.42,20.96,156.04,,,,,,,,,St. Gallen,,
St. Gallen,Oberwaid AG Kurhotel & Privatklinik,Rehabilitation clinic,10396.0,19295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.01,0.25,15.42,20.96,156.04,,,,,,,,,St. Gallen,,
St. Gallen,Oberwaid AG Kurhotel & Privatklinik,Rehabilitation clinic,10396.0,19295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6,0.0,17.89,22.22,164.37,,,,,,,,,St. Gallen,,
St. Gallen,Oberwaid AG Kurhotel & Privatklinik,Rehabilitation clinic,10396.0,19295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6,0.0,17.89,22.22,164.37,,,,,,,,,St. Gallen,,
St. Gallen,Rosenklinik AG,clinic: Surgery,9890.0,2434.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.98,1.88,13.98,5.58,35.06,,,,,,,,,Rapperswil-Jona,47.2286,8.8317
St. Gallen,Rosenklinik AG,clinic: Surgery,9890.0,2434.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.98,1.88,13.98,5.58,35.06,,,,,,,,,Rapperswil-Jona,47.2286,8.8317
St. Gallen,Rosenklinik AG,clinic: Surgery,9890.0,2434.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67,0.06,16.57,5.45,36.0,,,,,,,,,Rapperswil-Jona,47.2286,8.8317
St. Gallen,Rosenklinik AG,clinic: Surgery,9890.0,2434.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67,0.06,16.57,5.45,36.0,,,,,,,,,Rapperswil-Jona,47.2286,8.8317
St. Gallen,Thurklinik AG,clinic: Surgery,568.0,1327.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,5.21,2.61,16.36,,,,,,,,,Niederuzwil,,
St. Gallen,Thurklinik AG,clinic: Surgery,568.0,1327.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,5.21,2.61,16.36,,,,,,,,,Niederuzwil,,
St. Gallen,Thurklinik AG,clinic: Surgery,568.0,1327.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,9.13,3.37,21.81,,,,,,,,,Niederuzwil,,
St. Gallen,Thurklinik AG,clinic: Surgery,568.0,1327.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,9.13,3.37,21.81,,,,,,,,,Niederuzwil,,
St. Gallen,Geburtshaus St.Gallen GmbH,clinic: Gynecology / Neonatology,1431.0,1994.0,326.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.57,0.0,9.41,,,,,,,,,St. Gallen,,
St. Gallen,Geburtshaus St.Gallen GmbH,clinic: Gynecology / Neonatology,1431.0,1994.0,326.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.57,0.0,9.41,,,,,,,,,St. Gallen,,
St. Gallen,Geburtshaus St.Gallen GmbH,clinic: Gynecology / Neonatology,1431.0,1994.0,326.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.12,0.0,14.55,,,,,,,,,St. Gallen,,
St. Gallen,Geburtshaus St.Gallen GmbH,clinic: Gynecology / Neonatology,1431.0,1994.0,326.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.12,0.0,14.55,,,,,,,,,St. Gallen,,
St. Gallen,Stiftung Ostschweizer Kinderspital,clinic: Pediatrics,60798.0,22028.0,43.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,95.65,34.28,287.43,61.74,603.03,,,308.0,199.0,,,,,St. Gallen,,
St. Gallen,Stiftung Ostschweizer Kinderspital,clinic: Pediatrics,60798.0,22028.0,43.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,95.65,34.28,287.43,61.74,603.03,,,320.0,252.0,,,,,St. Gallen,,
St. Gallen,Stiftung Ostschweizer Kinderspital,clinic: Pediatrics,60798.0,22028.0,43.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,98.1,30.01,290.96,63.53,614.69,,,308.0,199.0,,,,,St. Gallen,,
St. Gallen,Stiftung Ostschweizer Kinderspital,clinic: Pediatrics,60798.0,22028.0,43.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,98.1,30.01,290.96,63.53,614.69,,,320.0,252.0,,,,,St. Gallen,,
St. Gallen,Geriatrische Klinik St. Gallen,clinic: Geriatrics,4613.0,26618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6,10.25,120.19,37.55,272.27,,,,,,,,,St. Gallen,,
St. Gallen,Geriatrische Klinik St. Gallen,clinic: Geriatrics,4613.0,26618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6,10.25,120.19,37.55,272.27,,,,,,,,,St. Gallen,,
St. Gallen,Geriatrische Klinik St. Gallen,clinic: Geriatrics,4613.0,26618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.04,11.91,124.27,42.15,289.13,,,,,,,,,St. Gallen,,
St. Gallen,Geriatrische Klinik St. Gallen,clinic: Geriatrics,4613.0,26618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.04,11.91,124.27,42.15,289.13,,,,,,,,,St. Gallen,,
Schaffhausen,Spitäler Schaffhausen,Hospital lvl2,181189.0,72161.0,756.0,5.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,152.41,57.58,505.58,187.21,1097.52,,,3243.5,1624.0,69.0,22.0,306.823529411765,19.4117647058824,Schaffhausen,47.6965,8.6339
Schaffhausen,Spitäler Schaffhausen,Hospital lvl2,181189.0,72161.0,756.0,5.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,152.41,57.58,505.58,187.21,1097.52,,,3057.0,1965.0,92.0,25.0,355.705882352941,10.1176470588235,Schaffhausen,47.6965,8.6339
Schaffhausen,Spitäler Schaffhausen,Hospital lvl2,181189.0,72161.0,756.0,5.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,153.86,57.35,533.21,195.24,1133.91,,,3243.5,1624.0,69.0,22.0,306.823529411765,19.4117647058824,Schaffhausen,47.6965,8.6339
Schaffhausen,Spitäler Schaffhausen,Hospital lvl2,181189.0,72161.0,756.0,5.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,153.86,57.35,533.21,195.24,1133.91,,,3057.0,1965.0,92.0,25.0,355.705882352941,10.1176470588235,Schaffhausen,47.6965,8.6339
Schaffhausen,SMN - Privatklinik Belair,clinic: Surgery,1709.0,2375.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.82,0.0,22.18,9.44,58.39,,,,,,,,,Schaffhausen,47.6965,8.6339
Schaffhausen,SMN - Privatklinik Belair,clinic: Surgery,1709.0,2375.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.82,0.0,22.18,9.44,58.39,,,,,,,,,Schaffhausen,47.6965,8.6339
Schaffhausen,SMN - Privatklinik Belair,clinic: Surgery,1709.0,2375.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,25.01,8.13,55.62,,,,,,,,,Schaffhausen,47.6965,8.6339
Schaffhausen,SMN - Privatklinik Belair,clinic: Surgery,1709.0,2375.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,25.01,8.13,55.62,,,,,,,,,Schaffhausen,47.6965,8.6339
Solothurn,Solothurner Spitäler AG,Hospital lvl2,565166.0,196647.0,1509.0,23.0,10.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,547.69,237.82,1319.24,386.49,3135.34,2657.25,691.25,5286.33333333333,4371.66666666667,157.5,42.0,276.595744680851,18.9574468085106,Solothurn,47.2081,7.5375
Solothurn,Solothurner Spitäler AG,Hospital lvl2,565166.0,196647.0,1509.0,23.0,10.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,547.69,237.82,1319.24,386.49,3135.34,1973.8,545.2,3329.8,3245.4,187.5,49.0,365.541666666667,27.2708333333333,Solothurn,47.2081,7.5375
Solothurn,Solothurner Spitäler AG,Hospital lvl2,565166.0,196647.0,1509.0,23.0,10.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,513.74,220.83,1265.02,372.81,2999.6,2657.25,691.25,5286.33333333333,4371.66666666667,157.5,42.0,276.595744680851,18.9574468085106,Solothurn,47.2081,7.5375
Solothurn,Solothurner Spitäler AG,Hospital lvl2,565166.0,196647.0,1509.0,23.0,10.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,513.74,220.83,1265.02,372.81,2999.6,1973.8,545.2,3329.8,3245.4,187.5,49.0,365.541666666667,27.2708333333333,Solothurn,47.2081,7.5375
Solothurn,SMN - Privatklinik Obach,clinic: Surgery,1257.0,7312.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.35,10.63,87.28,,,,,,,,,Solothurn,47.2081,7.5375
Solothurn,SMN - Privatklinik Obach,clinic: Surgery,1257.0,7312.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.35,10.63,87.28,,,,,,,,,Solothurn,47.2081,7.5375
Solothurn,SMN - Privatklinik Obach,clinic: Surgery,1257.0,7312.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.03,10.91,101.28,,,,,,,,,Solothurn,47.2081,7.5375
Solothurn,SMN - Privatklinik Obach,clinic: Surgery,1257.0,7312.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.03,10.91,101.28,,,,,,,,,Solothurn,47.2081,7.5375
Solothurn,Pallas Kliniken AG,clinic: Miscellaneous,2653.0,1783.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.73,0.0,32.47,7.23,50.22,,,,,,,,,Olten,47.3531,7.9078
Solothurn,Pallas Kliniken AG,clinic: Miscellaneous,2653.0,1783.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.73,0.0,32.47,7.23,50.22,,,,,,,,,Olten,47.3531,7.9078
Solothurn,Pallas Kliniken AG,clinic: Miscellaneous,2653.0,1783.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.18,0.0,28.13,5.16,41.79,,,,,,,,,Olten,47.3531,7.9078
Solothurn,Pallas Kliniken AG,clinic: Miscellaneous,2653.0,1783.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.18,0.0,28.13,5.16,41.79,,,,,,,,,Olten,47.3531,7.9078
Schwyz,Spital Schwyz,Hospital lvl3,25856.0,32628.0,431.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,59.72,24.18,248.59,39.01,478.93,,,,,2989.0,14.0,451.0,17.1666666666667,Schwyz,47.0211,8.6536
Schwyz,Spital Schwyz,Hospital lvl3,25856.0,32628.0,431.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,59.72,24.18,248.59,39.01,478.93,,,,,2913.0,157.0,453.333333333333,17.1666666666667,Schwyz,47.0211,8.6536
Schwyz,Spital Schwyz,Hospital lvl3,25856.0,32628.0,431.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,56.98,23.17,250.59,41.02,485.82,,,,,2989.0,14.0,451.0,17.1666666666667,Schwyz,47.0211,8.6536
Schwyz,Spital Schwyz,Hospital lvl3,25856.0,32628.0,431.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,56.98,23.17,250.59,41.02,485.82,,,,,2913.0,157.0,453.333333333333,17.1666666666667,Schwyz,47.0211,8.6536
Schwyz,Spital Lachen,Hospital lvl3,68314.0,26813.0,461.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,83.65,32.48,206.19,78.29,524.17,2423.0,290.0,2480.0,1719.0,500.0,94.0,274.411764705882,16.4117647058824,Lachen SZ,,
Schwyz,Spital Lachen,Hospital lvl3,68314.0,26813.0,461.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,83.65,32.48,206.19,78.29,524.17,2578.0,274.0,2459.0,1869.0,477.0,96.0,270.176470588235,19.7058823529412,Lachen SZ,,
Schwyz,Spital Lachen,Hospital lvl3,68314.0,26813.0,461.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,85.98,30.96,187.9,79.67,516.78,2423.0,290.0,2480.0,1719.0,500.0,94.0,274.411764705882,16.4117647058824,Lachen SZ,,
Schwyz,Spital Lachen,Hospital lvl3,68314.0,26813.0,461.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,85.98,30.96,187.9,79.67,516.78,2578.0,274.0,2459.0,1869.0,477.0,96.0,270.176470588235,19.7058823529412,Lachen SZ,,
Schwyz,AMEOS Spital Einsiedeln AG,Hospital lvl4,35229.0,12925.0,234.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.06,9.34,111.61,38.8,259.52,,,785.0,691.0,,,,,Einsiedeln,47.1278,8.7431
Schwyz,AMEOS Spital Einsiedeln AG,Hospital lvl4,35229.0,12925.0,234.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.06,9.34,111.61,38.8,259.52,,,659.0,635.0,,,,,Einsiedeln,47.1278,8.7431
Schwyz,AMEOS Spital Einsiedeln AG,Hospital lvl4,35229.0,12925.0,234.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.81,8.47,103.09,49.18,259.8,,,785.0,691.0,,,,,Einsiedeln,47.1278,8.7431
Schwyz,AMEOS Spital Einsiedeln AG,Hospital lvl4,35229.0,12925.0,234.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.81,8.47,103.09,49.18,259.8,,,659.0,635.0,,,,,Einsiedeln,47.1278,8.7431
Schwyz,AMEOS Seeklinikum Brunnen AG,Psychiatric hospital lvl2,2122.0,20042.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.91,2.42,25.9,18.97,92.13,,,,,,,,,Brunnen,,
Schwyz,AMEOS Seeklinikum Brunnen AG,Psychiatric hospital lvl2,2122.0,20042.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.91,2.42,25.9,18.97,92.13,,,,,,,,,Brunnen,,
Schwyz,AMEOS Seeklinikum Brunnen AG,Psychiatric hospital lvl2,2122.0,20042.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.72,3.51,24.97,20.67,98.89,,,,,,,,,Brunnen,,
Schwyz,AMEOS Seeklinikum Brunnen AG,Psychiatric hospital lvl2,2122.0,20042.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.72,3.51,24.97,20.67,98.89,,,,,,,,,Brunnen,,
Thurgau,Spital Thurgau AG Kantonsspitäler Frauenfeld & Münsterlingen,Hospital lvl2,240576.0,137535.0,2175.0,18.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,416.7,177.25,1051.95,358.44,2295.39,4139.25,596.0,3115.0,2035.75,343.5,665.0,363.076923076923,22.5,Frauenfeld,47.558,8.8964
Thurgau,Spital Thurgau AG Kantonsspitäler Frauenfeld & Münsterlingen,Hospital lvl2,240576.0,137535.0,2175.0,18.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,416.7,177.25,1051.95,358.44,2295.39,3353.66666666667,721.333333333333,3160.75,1928.75,720.0,1150.0,377.961538461538,23.4230769230769,Frauenfeld,47.558,8.8964
Thurgau,Spital Thurgau AG Kantonsspitäler Frauenfeld & Münsterlingen,Hospital lvl2,240576.0,137535.0,2175.0,18.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,428.98,191.79,1134.03,275.24,2326.26,4139.25,596.0,3115.0,2035.75,343.5,665.0,363.076923076923,22.5,Frauenfeld,47.558,8.8964
Thurgau,Spital Thurgau AG Kantonsspitäler Frauenfeld & Münsterlingen,Hospital lvl2,240576.0,137535.0,2175.0,18.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,428.98,191.79,1134.03,275.24,2326.26,3353.66666666667,721.333333333333,3160.75,1928.75,720.0,1150.0,377.961538461538,23.4230769230769,Frauenfeld,47.558,8.8964
Thurgau,Herz-Neuro-Zentrum Bodensee AG,Hospital lvl5,4733.0,8884.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27.07,9.4,76.15,42.45,190.72,,,,,671.0,549.0,,,Kreuzlingen,47.6458,9.1783
Thurgau,Herz-Neuro-Zentrum Bodensee AG,Hospital lvl5,4733.0,8884.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27.07,9.4,76.15,42.45,190.72,,,,,35.0,1285.0,,,Kreuzlingen,47.6458,9.1783
Thurgau,Herz-Neuro-Zentrum Bodensee AG,Hospital lvl5,4733.0,8884.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27.67,8.2,73.0,39.8,184.22,,,,,671.0,549.0,,,Kreuzlingen,47.6458,9.1783
Thurgau,Herz-Neuro-Zentrum Bodensee AG,Hospital lvl5,4733.0,8884.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27.67,8.2,73.0,39.8,184.22,,,,,35.0,1285.0,,,Kreuzlingen,47.6458,9.1783
Thurgau,Spital Thurgau AG Psychiatrische Klinik Münsterlingen,Psychiatric hospital lvl1,36851.0,87179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.42,31.78,246.68,56.54,519.47,,,,,,,,,Münsterlingen,47.6313,9.2337
Thurgau,Spital Thurgau AG Psychiatrische Klinik Münsterlingen,Psychiatric hospital lvl1,36851.0,87179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.42,31.78,246.68,56.54,519.47,,,,,,,,,Münsterlingen,47.6313,9.2337
Thurgau,Spital Thurgau AG Psychiatrische Klinik Münsterlingen,Psychiatric hospital lvl1,36851.0,87179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.29,32.83,257.4,57.6,530.01,,,,,,,,,Münsterlingen,47.6313,9.2337
Thurgau,Spital Thurgau AG Psychiatrische Klinik Münsterlingen,Psychiatric hospital lvl1,36851.0,87179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.29,32.83,257.4,57.6,530.01,,,,,,,,,Münsterlingen,47.6313,9.2337
Thurgau,Clienia Littenheid AG Klinik für Psychiatrie und Psychotherapie,Psychiatric hospital lvl1,51863.0,84124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.49,24.29,207.1,81.09,488.1,,,,,,,,,Littenheid,,
Thurgau,Clienia Littenheid AG Klinik für Psychiatrie und Psychotherapie,Psychiatric hospital lvl1,51863.0,84124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.49,24.29,207.1,81.09,488.1,,,,,,,,,Littenheid,,
Thurgau,Clienia Littenheid AG Klinik für Psychiatrie und Psychotherapie,Psychiatric hospital lvl1,51863.0,84124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.61,29.77,218.9,81.77,509.94,,,,,,,,,Littenheid,,
Thurgau,Clienia Littenheid AG Klinik für Psychiatrie und Psychotherapie,Psychiatric hospital lvl1,51863.0,84124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.61,29.77,218.9,81.77,509.94,,,,,,,,,Littenheid,,
Thurgau,Klinik Aadorf AG Klinische Psychotherapie,Psychiatric hospital lvl2,938.0,14635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.93,0.33,16.11,21.2,66.74,,,,,,,,,Aadorf,47.4939,8.8975
Thurgau,Klinik Aadorf AG Klinische Psychotherapie,Psychiatric hospital lvl2,938.0,14635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.93,0.33,16.11,21.2,66.74,,,,,,,,,Aadorf,47.4939,8.8975
Thurgau,Klinik Aadorf AG Klinische Psychotherapie,Psychiatric hospital lvl2,938.0,14635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.39,0.0,19.3,22.51,74.08,,,,,,,,,Aadorf,47.4939,8.8975
Thurgau,Klinik Aadorf AG Klinische Psychotherapie,Psychiatric hospital lvl2,938.0,14635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.39,0.0,19.3,22.51,74.08,,,,,,,,,Aadorf,47.4939,8.8975
Thurgau,Rehaklinik Zihlschlacht AG Neurologisches Rehabilitationszentrum,Rehabilitation clinic,11398.0,49178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4,5.6,138.7,66.52,281.33,,,,,,,,,Zihlschlacht,,
Thurgau,Rehaklinik Zihlschlacht AG Neurologisches Rehabilitationszentrum,Rehabilitation clinic,11398.0,49178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4,5.6,138.7,66.52,281.33,,,,,,,,,Zihlschlacht,,
Thurgau,Rehaklinik Zihlschlacht AG Neurologisches Rehabilitationszentrum,Rehabilitation clinic,11398.0,49178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.24,6.34,160.27,105.83,359.32,,,,,,,,,Zihlschlacht,,
Thurgau,Rehaklinik Zihlschlacht AG Neurologisches Rehabilitationszentrum,Rehabilitation clinic,11398.0,49178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.24,6.34,160.27,105.83,359.32,,,,,,,,,Zihlschlacht,,
Thurgau,Klinik Schloss Mammern AG,Rehabilitation clinic,2385.0,40139.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.93,0.0,77.44,43.4,276.8,,,0.0,136.0,,,,,Mammern,,
Thurgau,Klinik Schloss Mammern AG,Rehabilitation clinic,2385.0,40139.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.93,0.0,77.44,43.4,276.8,,,0.0,110.0,,,,,Mammern,,
Thurgau,Klinik Schloss Mammern AG,Rehabilitation clinic,2385.0,40139.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.56,0.0,78.4,40.92,273.85,,,0.0,136.0,,,,,Mammern,,
Thurgau,Klinik Schloss Mammern AG,Rehabilitation clinic,2385.0,40139.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.56,0.0,78.4,40.92,273.85,,,0.0,110.0,,,,,Mammern,,
Thurgau,Rehaklinik Dussnang AG,Rehabilitation clinic,9682.0,35771.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.21,0.0,60.65,27.59,189.5,,,,,,,,,Dussnang,,
Thurgau,Rehaklinik Dussnang AG,Rehabilitation clinic,9682.0,35771.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.21,0.0,60.65,27.59,189.5,,,,,,,,,Dussnang,,
Thurgau,Rehaklinik Dussnang AG,Rehabilitation clinic,9682.0,35771.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.93,0.0,53.25,22.49,167.13,,,,,,,,,Dussnang,,
Thurgau,Rehaklinik Dussnang AG,Rehabilitation clinic,9682.0,35771.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.93,0.0,53.25,22.49,167.13,,,,,,,,,Dussnang,,
Thurgau,Spital Thurgau AG Klinik St. Katharinental,Rehabilitation clinic,2192.0,24271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.76,9.48,61.11,32.45,123.8,,,,,,,,,Diessenhofen,47.6833,8.7497
Thurgau,Spital Thurgau AG Klinik St. Katharinental,Rehabilitation clinic,2192.0,24271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.76,9.48,61.11,32.45,123.8,,,,,,,,,Diessenhofen,47.6833,8.7497
Thurgau,Spital Thurgau AG Klinik St. Katharinental,Rehabilitation clinic,2192.0,24271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.35,7.47,62.34,24.6,114.33,,,,,,,,,Diessenhofen,47.6833,8.7497
Thurgau,Spital Thurgau AG Klinik St. Katharinental,Rehabilitation clinic,2192.0,24271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.35,7.47,62.34,24.6,114.33,,,,,,,,,Diessenhofen,47.6833,8.7497
Thurgau,Tertianum AG Klinik Tertianum Neutal,Rehabilitation clinic,0.0,7775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.71,0.0,23.78,0.82,26.65,,,,,,,,,Berlingen,,
Thurgau,Tertianum AG Klinik Tertianum Neutal,Rehabilitation clinic,0.0,7775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.71,0.0,23.78,0.82,26.65,,,,,,,,,Berlingen,,
